5392	75663 86471 92810 96215 23684 96921 34865 99411 98582 60999 98686 97078 74519 60999 100700 41967 104526 98938 101606 16021 34108 103731 106234 107768 100786 107938 104991 101486 92321 104951 101285 97341 94282 57761 115635 126378 120950 124171 122083 119072 73675 136337 134229 67274 139733 137439 139574 128182 136995 94691 91280 134799 134096 131133 127271 136363 134981 100526 92207 132329 106323 38925 108756 114931 99413 34025 93464 134885 130065 126267 134885 130217 138091 38893 132097 131587 4239 47145 149327 146337 145537 144265 148887 134210 147681 141832 96481 68347 145234 145849 132397 144588 144656 139948 151076 149406 115549 108113 148210 112760 149861 141539 127303 39075 152007 153439 148449 151392 100474 97416 70870 67232 123735 91488 151477 144324 69788 108851 110110 147398 80271 153379 143173 85432 73642 85735 8527 151232 64391 152254 74240 26597 4036 119006 38953 60188 98735 152153 69141 152636 46785 88256 44577 4877 121170 59925 54558 148659 69348 7120 145773 107501 130736 40801 108021
5393	81041 65070 92724 87626 139670 150164 32110 96213 58693 79931 121032
5394	1310 88405 76650 30543 64133 70210 75929 54841 79662 60027 99836 96759 35457 54907 12703 16202 49844 65388 75992 88768 54110 66166 47267 55898 7296 92780 62018 66892 54633 79553 62900 33779 36910 84212 37297 99986 102291 61729 47237 32667 34354 49539 95276 91353 71536 73414 43175 102448 64748 102649 88230 103856 105448 37879 104424 102389 92400 41582 106736 108138 15257 12608 74624 109297 103542 105772 106233 33474 111589 39819 52469 4634 36033 36855 50172 68726 108103 110818 69615 99202 102661 110029 99039 97218 112541 78071 62100 16076 105669 103014 110822 113996 110254 116404 113157 110861 104556 115089 109644 115136 102447 115136 110921 112272 114908 114311 101767 114666 31321 115310 114436 77227 117831 114228 114380 104669 117740 119992 119531 117672 117744 116926 120447 107580 101548 112251 111729 111219 70794 118070 63384 113637 109258 58929 115301 2353 110688 114222 121316 120250 599 119175 106244 113135 111680 122020 110034 123653 37348 109558 121179 115287 123076 112430 118379 106512 90201 101588 112867 118380 127482 118758 117060 130560 126848 130861 126286 102260 123758 99660 123204 130275 126762 123739 119576 81092 119524 120692 130661 132348 74972 130104 124575 136595 137332 136152 132417 132526 109932 127111 116087 116947 136304 135354 140389 138298 141287 141257 135951 126990 60316 142350 134379 138947 123250 126990 133468 143602 143101 147489 145883 3870 136875 133942 145883 136271 147126 142502 142875 150144 148845 152842 152536 150684 140618 144754 140462 145618 132025 35834 143883 152285 13230 131288 129451 145594 6134 28592 5927 143926 153273 151102 151700 152914 151772 132845 140543 149258 142797 35564 73585 140943 14292 61683 30532 146347 137430 48478 50706 104476 143710 33051 67768 97276 143652 81566
5395	44288 73210 53406 92614 47347 96177 103065 80846 90311 91706 56029 116884 59248 131215 34489 137805 136441 149749 5477 1557 133788 125814 143468 140277 128856 90784 142484 52683 66270 51806 97492 105386 49527 80365 38714 93062 58205 90545 2123
5396	101892 50116 101326 94232 94302 40762 101795 52024 48083 13105 86270 56203 88257 84075 65795 96319 50389 113595 112798 111042 79091 112823 107802 90414
5397	77108 97938 42932 19962 9586 32230 25710 64602 12814 53982 20190 560 36994 61440 79809 15066 58304 3473 40253 37081 77937 92676 42757 29185 89720 102078 106988 112865 16131 111883 72524 86134 113129 112886 103781 47102 45457 113809 106684 112979 110817 73389 109946 7665 110462 101266 46878 59291 112337 851 8284 105996 23135 10783 64855 79550 112699 21153 113148 108121 110944 55998 69072 122376 123128 56060 81866 121808 13308 125667 125003 124446 28950 106012 124681 112866 71381 81833 18429 98605 44046 126557 110561 4820 115472 16115 73556 34090 132521 113792 127002 119219 123925 56605 7059 132099 13831 91577 136897 129218 136175 123850 136259 135274 23486 138006 137428 137695 56099 73326 47863 135520 47027 47808 60687 22350 148278 129066 134453 8777 136083 112528 131114 140843 125682 147183 19118 132380 142941 111691 152262 92004 141082 48554 9303 150950 76253 2699 25651 129899 8691 14031 56779 37190 134870 30632 92103 30632 13961 3238
5398	58469 46166 112895 106144 18455 30137 127915 128976 9809 13574 120772 124327 56141 10696 141454 137055 121094 132130 38638 118311
5399	94840 68274 89000 3578 61296 13129 59879 38652 98107 99867 16236 88746 76098 2227 59001 14474 101358 58778 44970 36807 61393 38199 14571 82382 26134 35211 13079 5762 15976 98613 15820 1216 36019 79941 105622 112618 118333 112400 22263 118926 113258 100327 121013 3473 136778 138639 140233 93900 124082 31483 34772 143101 61760 138561 132654 132664 116069 126794 109171 136847 147644 95670 132199 143298 72559 145196 79326 151096 134474 146224 140762 144049 6751 132293 71513 7131 72025 7715 131805 114439 20988 137632
5400	28753 67973 118028 110206 111024 45174 46023 96575 29972 79954 132417 85113 51692 53502 145704
5404	78214 89397 45575 33141 79308 90995 78455 103941 58604 75496 67213 70509 87077 95381 143471 91360 121559 144569 126708 63702 66367 38805 62989 135525 73966 53163 108969 80838 87562 140529 136203 80825 63655 66685 40101 86020 145943 86784 129973 84268 76615 82273 56125 149290 149929 127946 111085 152138 55031 129953 87382 131066 87368 151263 142206 67503 89934
5405	100046 96133 31643 65644 2291 87961 100731 18292 48263 54742 32466 45287 75050 87621 78332 43268 11775 94164 46432 99723 104759 107700 83538 66563 57315 23503 112415 5689 123646 24389 121471 137537 137017 94452 150676 139248 127266 55429 147736 153054 100806 137106 149033 141616 9177 139131 136695 112798 49554 5644 149399
5406	92500 15329 48648 87942 1154 98927 7280 91014 99010 96216 91080 36553 96852 81371 87603 99008 63098 99400 9682 100124 40926 70934 27985 3630 89911 90896 32577 94346 86527 27824 98571 7936 2398 99399 93700 88672 100586 91554 11287 10937 49504 70303 90131 77018 95798 88241 533 99313 92117 4140 98841 44769 67429 85873 84295 24689 84598 18786 16782 34945 11156 100899 95323 28335 15940 21868 45252 73954 8646 28030 102441 86539 103719 23408 88008 68651 61726 22146 97610 96513 101212 90550 72972 103380 78050 5288 53130 30628 101267 56216 104229 10138 24169 59689 71708 103946 106245 105471 70193 78041 103780 103663 104812 103590 103704 104535 82607 93171 51669 102961 59015 104355 33138 86372 90414 105286 77205 107597 12390 101409 105884 107639 91424 84254 106261 105766 106988 107515 109975 10455 62735 109282 82617 105220 53743 103411 89214 52403 93500 58893 104843 108320 110976 100833 89450 95414 108149 102458 104053 110353 108113 88413 107466 108478 103436 5078 111861 108737 111786 108523 110192 112988 108796 115369 89060 117090 97382 115875 110705 118195 119453 104213 118535 65843 113321 114157 110620 116847 114592 119582 56279 104590 107040 112760 112025 105960 107039 118007 112823 105842 116469 116710 48525 57982 114058 117882 19342 106859 119774 108809 110830 106502 112487 110895 85922 86676 99942 113416 110967 116745 120529 87326 60964 121446 115344 95333 83317 119955 75236 120187 109901 113942 122715 111272 41648 123061 114634 122129 51347 122430 112400 116114 114800 96601 122258 107221 110564 85749 123522 115318 121913 69072 125536 86986 119122 125081 126233 123918 13860 105483 119580 87840 4086 122735 123423 33798 126469 108708 124651 128023 119786 121985 85188 48231 125518 121964 124080 126986 127768 97535 105559 129334 13206 123827 127718 93783 131223 129839 126663 124854 59496 124260 123357 122567 123668 122354 132398 129174 121021 30714 131245 97978 121812 114467 125827 56238 20605 128305 53964 127543 2107 128402 44459 90488 129143 121695 115441 123602 127337 118798 123329 121261 127678 130914 126874 6962 120263 129077 13033 133471 125429 129046 33463 11066 134796 70185 135656 7034 48712 111338 60426 79682 74 133237 127633 58108 132306 136175 127894 122436 135226 132584 131661 135118 135606 132897 134685 114010 112706 134866 126732 129122 122703 136666 138018 124386 128808 142812 145523 143850 28163 33463 138499 128669 146043 135881 145244 37646 147303 128843 91594 139243 128704 122705 127966 134766 139450 139794 144531 143772 62476 144526 146074 144524 58144 91322 143100 140958 143403 123438 136979 46899 97396 132448 142042 135369 122598 143834 56225 138152 138710 138859 146235 147460 37138 142811 141931 146167 147810 141353 136434 124462 146970 126591 23284 122716 127408 135739 148190 144356 50783 40754 148751 143615 142099 141581 140732 141045 143777 136230 137330 34205 147281 146874 148993 145615 25720 135272 138790 148722 148671 147305 69466 139446 14382 116739 146611 42490 147760 136441 147930 148854 142785 44431 149227 138153 148973 129002 113543 124639 149164 13995 123347 24537 149867 146299 117895 132671 110452 48671 64317 150904 45069 128596 144065 114198 139467 145572 45309 145929 148387 127504 3473 13858 57803 149527 60220 145653 49197 115528 146510 32944 122914 131561 136348 84954 149018 95086 87024 40018 127067 64109 152120 137519 128737 23123 66234 84824 113222 120832 151706 113382 58301 129832 6690 90545 113377 49532 138756 98000 130227 142015 76231 138338 46078 144206 143871 20350 152623 28264 124712 153373 85842 135593 139214 117026 97095 125694 3061 145614 147976 63876 149899 135826 35395 137598 45084 146867 60247 149141 150080 144049 55435 114285 76433 81963 139312 108203 153195 137677 149092 40580 139017 121509 149575 152349 128241 152828 149764 147579 75636 138774 146873 36824 152409 54645 76864 46989 152893 122484 15531 142950 139957 121670 82751 138696 151105 144350 152854 7898 152566 109221 144127 25452 153244 151511 54763 130145 51000 37231 129062 127224 106199 110693 98735 53886 127653 51851 152400 53991 68453 141896 40901 68311 149268 130247 65407 60271 144232 66999 152755 2775 33042 15080 132195 19831 29133 132813 152158 153348 27906 138240 121723 142217 27202 73377 58280 143794 105023 42810 52841 76719 149509 140806 48712 140981 127471 124501 107730 143263 21252 49035 104729 80794 58746 280 137817 64910 112148 142328 147477
5407	82470 94222 96636 83970 93153 111570 113013 132835 14513 48550 72207 133060 41792 49889 111487 135809 36230 113686 145015
5408	107105 103021 61566 103837 111536 88283 52199 61133 110669 68868 29834 103306 80801 109697 78811 103837 78098 111536 125106 132417 151181 40753 106012 20356 75176 46189 16316
5409	67511 93313 53001 50316 74171 59881 32648 83610 96899 99932 88260 30954 97076 100598 99922 50628 93849 101501 61827 79230 67149 108113 32786 107767 91648 102028 100874 29150 91791 52019 114680 69646 104887 115707 40330 122382 101510 123351 114458 128315 133933 124998 84390 130129 92786 134689 58449 133898 134198 105186 24920 126260 109462 119072 127961 122115 133795 114496 134260 137266 50890 67140 69162 83137 124094 43945 137371 87650 136882 49835 133258 131587 70310 74031 132097 136155 93569 104919 85061 88866 107986 143101 142113 143051 52821 145274 123545 139238 149899 100474 85805 144774 150234 90953 144072 147464 90049 9999 13216 152654 135521 68860 74491 129809 136262 145587 11735 134896 68052 148926 150786 36536 138505 40344 140957 149572 147299 139444 76398 55151 83127 95490 60165 35014 75206 144990 48920 141448 152845 76797 131030 150718 149263 145407 59470 144324 124361 139432 89209
5411	88007 59681 99418 9737 136520 19992 45444 25749 16404 124088 76193 29081
5413	91146 51230 74168 74601 78682 35133 105656 77257 97285 50386 106258 118425 110291 103304 111920 72999 33325 8935 70811 7043 89817 119279 120454 124701 119407 122077 126064 120983 74731 117629 89126 121385 112506 124439 25221 76497 9740 122517 110239 58817 16328 129840 131152 58129 133964 22500 3266 39836 131044 130856 123838 5268 72363 108499 134697 139863 139783 128988 140468 19851 136767 117232 135240 123799 131497 79011 134772 138335 137720 139269 111781 140510 12616 53962 25299 75960 41772 131290 142293 136029 137619 52530 43837 69237 95174 150271 146692 144131 138189 89098 137585 47965 146103 15837 113719 40313 144438 142327 100608 148322 79314 149929 142778 149929 150636 101218 123285 62664 126263 27990 75270 74261 127186 136416 71068 132749 32188 138175 131363 95697 150363 14827 44287 149656 144408 135778 137813
5414	34557 98489 336 33287 19310 65913 49844 88179 29461 73460 30607 62715
5415	91804 152252 148211 89162 98317 121277 71406 121041 97732 108389 124026 5437 49946 18039 90783 75029 32365 99785 87776 113655 24153 148635 89448 50747 38835 128381 88018 7433 121032 122742 5731 150921 121781 132841 53924 103303 145258 64418 32590 26017 80650 45182 46320 59170 125058 147932 125507 98280 61854 84013 55969 90356 89493 125309 95577 82288 90959 75752 129153 140458 152086 149468 40692 136487 80044 55733 41429 148907 124060 146790 92266 29928
5416	62057 69510 94831 37887 8047 11588 78387 78387 86902 70029 89056 83352 66876 42822 33431 94475 13352 10208 11250 98119 76313 49676 72257 82539 44236 74385 9176 56537 67880 29684 95310 95299 91524 106793 7237 102867 105448 12746 48940 103293 85350 112255 109794 77873 41608 6579 40091 89551 102223 85406 108630 55459 105993 37794 109695 56296 94801 68583 114607 6124 26393 76916 39265 40282 35915 39866 66828 112381 47913 91397 92737 85790 75002 71573 27831 37892 70061 102577 103638 96676 90109 114238 115614 18818 48666 109431 102769 35004 64875 118970 97055 76242 117996 116454 124335 125337 123652 125668 98284 121416 114380 102576 126180 67778 121657 101517 124141 121813 2754 58576 83867 97724 122966 122787 123519 126326 123153 117348 125534 124019 17421 53297 105609 51907 53963 111470 96503 54782 91367 116222 65736 32265 119685 94670 55923 133409 135603 92429 137824 137032 130848 132842 137006 52488 6438 136209 55551 42517 95419 44105 120555 134186 49261 131321 127451 58679 128327 115017 19984 126018 130144 115677 70712 96252 130382 56183 57095 130041 119364 135528 99194 78020 124829 68612 41117 99879 130034 64823 21804 135026 129826 130034 97659 130249 107160 133328 134535 136583 117299 131939 71281 138638 128866 131170 123570 135158 51876 117771 81139 117461 44522 28965 136528 55714 50434 1073 104252 22058 51819 137917 137692 138351 137982 104875 5777 76936 18646 13246 140191 130293 137070 131136 139660 59825 138235 20337 119155 138941 37337 112745 136553 135535 12313 95788 139020 92020 15238 114197 111968 135772 81861 139186 61681 84112 8243 14262 38695 84764 136445 100935 130843 132992 25938 134386 135364 128823 136825 83879 123427 4277 10205 135000 96855 124602 131313 36461 46172 132777 138161 116404 92381 51169 136541 94986 64636 123212 68730 146094 54713 24700 143699 4373 135934 46938 129214 11263 117971 145708 146236 114324 147456 148098 144726 65878 147253 143166 47080 38635 133497 146653 146037 145986 146784 130291 144597 102318 5846 115136 4423 54334 152842 153046 83672 19133 84571 153490 57847 145271 149444 108095 19310 119368 149112 150463 77330 118087 111266 60468 49759 40391 60468 29926 78333 70511 3697 60772 90590 123825 151620
5417	57546 66662 116032 115808 104671 106200 65355 109648 102681 114035 121931 114917 121931 122471 123285 104633 12315 138908 16623 138133 122074 127183 127271 122509 137941 135757 114143 38612 135757 44073 137941 80501 84854 136961 140087 40664 141993 140369 14493 144753 70345 151958 21457 15569 151958 148279 73274 142778 140748 143832 152270 2092 147085 63697 77504 85801 50906 5379 67457 59649 78101 149872 80271 99613 67539 85031 77226 91280 101285 94355 29210 125408 139034 146927
5418	53512 60847 43142 8805 62406 82175 83529 30326 99528 86965 108577 90947 19555 108190 83538 63061 60820 93947 12185 15010 101451 121702 126615 124657 61790 124786 30049 77137 103622 69633 123918 55340 86380 105199 123405 25933 76112 65338 118709 76112 129046 112798 70591 30808 62993 72205 27942 26436 9595 120035 37481 139024 112760 152842 60837 145721 131186 52415 65106 20423 7258 129814
5419	35172 66178 99918 86168 6249 72505 83636 8509 16551 72277 6644 26855 9809 127915 121037 3409 138808 116859 111158 20877 120756 142917 60441 148157 152842
5420	11803 44426 85960 101276 42218 104512 30951 65349 106127 99528 97858 70270 108193 85152 108521 79685 115459 112909 106734 115635 90604 13668 52191 46023 55591 100659 107938 64300 119681 120646 131240 114503 56020 102167 99133 133172 140542 110390 128447 140789 133837 29561 126018 77978 140087 128352 13802 88290 140582 144502 136853 135953 135780 55208 36930 131023 127057 91280 51589 152902 70559
5421	61373 88714 83874 92415 69164 92177 40845 101867 81607 103662 47118 86936 91736 2060 98706 71450 50569 88025 88363 31447 87024 96502 80704 107738
5422	4211 31072 60553 94220 80059 16210 4090 21183 62104 96180 731 53324 12336 18472 123646 40932 58308 46587 132039 79742 72925 83862 19726 147075 10563 11521 3714 28134 128856
5426	32480 47598 20029 12476 100050 41006 41815 78558 84806 362 10036 80043 92715 23792 36025 39986 63743 28068 67742 7393 12024 42920 24651 65166 2337 42388 57673 97953 29041 99565 99353 28673 68146 21476 91784 492 96696 97492 32289 3355 12637 75724 14237 97664 29822 6749 73288 84803 94816 51774 21842 35775 49844 75633 39828 31211 26533 101069 80951 103530 13473 102856 104019 104754 92535 102739 32865 79212 103107 103794 102755 102922 106464 104798 103028 107067 104688 104819 100792 106640 64113 45490 66135 107272 117003 112022 122507 85667 10008 117837 125866 110252 124879 70854 57348 112261 103573 9635 127967 104288 1 19485 127819 63099 119016 5249 66165 108444 122259 90480 128200 126527 124359 127915 35459 129357 115755 122520 123905 99381 121408 129350 127138 127856 127724 113376 89882 55877 12348 5143 96676 130232 121223 122086 121217 127922 129017 92710 131099 132555 132507 8756 130597 30204 128251 129632 120313 128892 129968 99584 45651 133241 103854 28899 111079 108216 131425 132046 131122 8406 89647 77049 132279 25776 132822 60789 84751 1032 129897 10649 135239 89726 38006 123200 132309 77120 94754 141552 147255 138867 151929 151301 148989 151794 150777 147542 72257 151737 118010 75343 121860 152437 2426 102608
5428	77458 94346 89879 76433 83089 94777 74091 78324 80358 13205 40989 100744 47118 97124 98656 82645 30830 33732 98324 63774 100057 81607 6032 56859 95812 29328 95378 82732 33726 100859 91227 7844 77480 103221 104262 25721 47840 28949 50372 87621 20610 23904 103212 89248 107844 108403 89214 280 106661 104002 106831 102838 89976 108113 51669 36126 98847 106001 38521 59807 27653 64421 51318 108192 88131 73868 109838 111536 110235 107561 109414 104534 43426 103182 106922 83538 108775 113382 24605 106957 110952 44857 66077 44870 83323 105186 109580 87588 55615 92314 112263 79909 107515 98370 70562 114088 102639 25201 73842 59835 114091 76489 56227 75759 59797 99981 111411 112337 53722 47233 113310 26324 118517 109719 112366 90132 109719 112214 99945 116016 119122 20806 36937 116433 56615 92994 119968 95874 72846 109268 121008 87385 19129 69918 77833 56165 84964 119567 115318 116421 87104 66206 2289 68032 118204 55471 110361 118204 33463 38348 64310 37311 69072 60242 104579 123128 18727 83928 122710 76386 122069 27244 26378 122818 112337 36614 103 241 124649 86045 122705 65087 50307 123589 44460 30294 48497 123642 104589 69665 104059 127791 49422 76253 21036 58682 126609 123808 79703 64893 99441 129832 129135 133393 136766 138075 119857 148688 129046 148688 138018 113802 148328 15637 138859 147173 148510 126820 146043 136628 112760 146148 126430 146148 120 151767 136183 135148 81973 144526 120036 146227 132671 148352 93571 6318 145572
5432	93950 100653 97228 95401 70117 94956 67950 94772 13887 74091 47930 72808 96403 85913 94164 100859 101827 10087 77665 62903 37482 66195 98317 101358 99844 25235 107247 107634 110017 89437 62438 113010 81085 102644 108492 109146 117707 110199 105462 113673 11902 90393 91322 102804 15026 114389 119007 15826 78195 11462 114775 111851 109227 103815 118930 52255 98985 12889 11562 121137 100632 109171 93597 32085 14837 121713 60574 98811 123578 126800 121301 106426 80740 110899 88957 121573 22961 57902 60274 18692 126531 58170 19585 44344 126401 20895 5171 15443 6688 122188 73950 21868 55231 127312 126579 122060 28206 49482 62304 62927 79110 142337 90545 55512 138696 143488 69903 142985 146543 142416 118113 51883 135629 20929 134070 65558 98612 71283 93353 141962 39990 24551 147912 63780 13531 13241 49939 125536 129832 36106 123602 138702 82774 152927 152252 75114 110235 121387 147921 15577 21011 76957 36931 83968 143255 149601 28931 133591 143255 136644 61797 98819 67816 43010 136680 94400 35644 29826 79358 124462 20066 148431 63121 146224 115434 17188 147914 35174 22984 128414 69535 130227 98915 40235 111367 20153 13361 90589
5435	47129 64058 101055 106877 103743 102694 101126 104707 22184 59172 110674 102351 118554 113945 121559 105755 119985 100430 48943 113476 101024 32116 111266 120563 113187 91408 114541 121680 12407 45823 107240 111747 101857 56492 125312 124042 108598 111920 106306 122069 122540 119618 5888 127728 127023 126560 118993 102274 127728 74354 114528 1336 123405 107812 126110 36550 117837 100735 107422 101093 13192 86867 109241 104654 107332 125241 132417 95618 127775 129353 134233 133153 128988 132413 148724 146421 152420 149612 149395 147854 152842 153229 150287 151236 151636 141312 142174 138737 16907 145332 140568 141233 52624 141593 148133 77702 122105 151883 57862 153175 147106 152237 90396 147106 152474 143788 15161 153367 144367 26073 138526 33691
5436	88978 94362 86895 51413 56398 21526 66789 88293 70167 30279 77782 92905 92515 31505 60397 76716 70893 100620 98680 71500 81443 57730 95873 17302 50611 19896 91408 81307 10131 74057 33428 67952 9403 38779 43148 81842 16573 45159 30661 39379 42777 43705 70212 84429 48195 51528 37335 49085 84852 6740 30550 100986 32047 64523 34878 100112 82495 94152 75245 84617 63258 5958 97023 21051 88418 93816 64167 93164 87710 20560 6650 21077 94566 70958 94241 77093 97684 95859 106847 103526 97400 54444 99520 23938 52800 3684 7228 12999 52800 69739 15236 102702 98467 29101 111202 107187 19283 47799 58784 31203 79377 112928 112101 90519 81342 105912 74070 41844 50185 63398 42380 88424 43258 1989 45276 93103 90057 51616 110043 109704 115246 115389 26301 39211 86892 119234 66031 118195 113709 108845 118905 119448 59863 117453 116794 109652 61586 116851 14566 94353 99879 82132 108118 82230 15064 105274 126338 108335 80743 111747 118033 93040 112617 122138 74270 117137 103196 43711 92145 34062 126328 62268 70276 15045 8033 26385 89963 21156 16381 84071 6811 84326 68393 16362 49103 68413 127736 68889 136834 90846 63699 97094 25812 14000 71121 14795 79303 32125 5109 6197 3395 27598 86899 80497 119377 145315 112947 24828 35001 142113 90029 144933 92790 85268 62934 62353 28881 120276 59294 151314 144663 52897 36340 138351 98423 44229 78183 93686 147210 61061 61071 106012 145998 152046 95997 19773 59297 10928 146288 55082 153520 49969 87517 148104 139800 153513 136836 51590 44472 25476 70092 43811 61043 152183 46059 62371 43695 30365 58749 144957 40389 72865 73468 95862 151686 12589 19387 112066 45319 50054 41913 49736 27250 74446 131403 12284 40510 7011 95257 31307 70096 27525 149356 43678 31219 147807 52354 133772 41366 143765 25739 149431 32551
5437	52140 32880 27734 77398 54807 34730 101294 44834 88959 126425 112728 102998 125553 119836 127208 65906 122790 128448 65171 134296 151035 147722 140796 68747
5439	15433 91345 93309 17832 53778 81099 21015 146000 70428 36167 36855 146674 39351
5442	31663 87238 2492 133584 136377 147691 53814 11061 149134 35948 27609 11786 43543
5443	88360 10211 91922 91360 98235 30115 73593 37940 94326 38788 102899 102998 60473 106793 37812 107825 102592 32185 102592 9740 111211 106528 110086 107329 107329 21154 96694 6261 117740 111046 27462 49479 42765 76539 114352 58381 117236 18544 31570 71059 120909 117643 116404 110765 146458 140995 3679 140995 111214 68864 129012 140820
5446	101630 5015 105531 79916 23777 40357 29870 134689 112979 123864 49298 131587 140265 8834 130129 144324 135611 144865 143467 133269 8708 142568 145809 18323 143403 25596 142157 11167 9850 127686 68913 8636 119351 52047 18323 118741 142770 125891 142659 148210 147644 27133 143706 149899 152047 129436 79025 49298 140643 143159 129809 26405 128940 144287 142192 53520 96964
5448	97998 58537 79483 88189 57288 98907 92266 96403 100069 92974 100090 98700 86598 63040 13205 72794 65106 68453 87772 91210 99665 107822 103526 109414 107567 96673 51477 100227 109020 110235 98724 64868 94378 101912 87692 13089 103535 97998 112979 105079 38303 110686 109640 103254 29904 93667 100299 72672 111660 51993 88018 16517 112125 110732 109500 105186 111808 58570 65126 19681 25941 94656 104552 97186 25711 88743 72343 114603 92194 107510 43612 86744 65652 50839 85777 112003 110199 113709 59859 86770 49112 79453 113472 54697 94389 12971 68844 96301 110487 112415 57259 94777 87535 114399 100859 114145 73740 68607 48814 114554 115652 108555 67461 48330 112964 98577 104038 60890 101857 78974 34044 90954 43148 116810 35174 78358 115744 87269 72498 93698 1553 101833 102883 101318 94196 31922 53348 84862 108492 104873 113148 32516 18157 73921 94655 101339 57250 112465 111563 110407 94551 87931 116727 110769 103014 72151 37336 105199 113443 27385 11994 87714 48137 8023 118048 69729 37933 112214 64691 107523 54661 111883 97432 55156 116433 87917 17087 101815 75317 85478 115472 33203 114439 119343 94155 96676 56720 88224 14665 95554 97253 87845 36177 83082 93616 98368 94597 41371 117980 87753 50093 31601 87486 62572 65987 114157 113382 81837 68040 93287 120604 20596 54405 121597 7144 58104 11508 97433 1683 92745 105214 47347 118804 111097 58788 118908 92696 41400 15029 120777 63814 86852 98937 103196 111450 40218 116152 42880 22968 60847 70931 46913 62528 77605 90276 97553 54641 121381 19144 83653 56810 116662 116977 69128 9162 90289 1164 122658 102929 94517 116769 26555 2781 162 89417 105492 114698 123040 123012
5450	103303 120730 52381 4647 135405 98654 141589 143211 108130 75234 122363 26450 135417 150092 17587 125270 40210
5453	5593 152355 36746 73656 103526 140958 101358 150696 51195 147644 6704 151798
5454	45855 33102 97124 75936 124725 134424 112393 112705 92495 139223 146192 85554 108590 151291 149103 71764 33594
5456	38103 47009 58504 35312 90769 23110 86493 66659 36976 79851 44875 97433 60956 56116 38796 23538 125542 87196 59259 99100 39687 153312 11304
5458	68259 64088 64561 37380 46887 30366 5840 9100 71404 29762 39909 10307 32746 83917 106638 15024 47598 3552 86408 121094 13290 109215 96676 53984 6644 50398 22980 64083 45353 19608 22460 149626
5459	87023 112473 83917 71582 69368 124429 140842 128327 151557 112377
5460	64279 58628 36213 65451 26999 94701 103754 58641 54864 143678
5461	28505 25405 11895 31222 71420 72801 132835 23086 1525 11535 45061 133535 89870 5892 68388 19340 117183 149198 71052 59574 66822 131714 150089 31454 15515 6552 113376 130666 109296 29130 55315 46705
5463	77556 59681 83132 91837 100612 58429 92265 7237 59503 11593 58935 79684 40974 85064 46887 58871 16041 50162 100935 73684 45729 107331 78463 89948 542 92722 29442 88262 102737 83758 46153 49016 26176 16901 69330 31164 62720 79369 22006 113756 104019 126018 77755 31597 10097 11796 111266 117660 11280 57353 109733 66767 50170 129170 1383 30693 50706 8756 72327 68896 89165 59574 101061 119368 62210 137006 73390 13246 68112 117864 12232 26188 127981 138564 132555 136528 127819 3623 104754 37824 6552 135525 2184 138351 13723 143101 95802 98423 56559 10618 17978 53872 141471 25076 57687 119637 7422 70039 61743 10211 144572 144579 96499 73293 59979 145307 41748 122876 43514 54815 98116 140971 21235 37806 94717 70849 19469 6923 42514 11966 119657
5467	1607 90883 98823 87269 25632 52526 76386 58377 75208 127673 73673 37673 22756 26930 68077 34608 117712 30828 1515 54535 17585 30043 136150 144248 5109 109801 147491 91894 38749 70801 65195 96582 129170 16910 44441 48796 112620 82776 43135 94656 116709 67731 120226 28206 55954 142241 142662 114829 1814 127675 61146 4727 57695 2119 21764 151249 14928 147853 143037 40263 44437
5469	70384 73945 91408 76164 58387 29260 34722 29617 74746 137368 47757 144610 122173 90436 92899 152808 22235 152022 152384
